TR_DATE,VOU_NO,VOU_TYPE,VOU_DATE,AC_NO,ACCOID,PROD_NO,PRODID,PR_BATCHNO,QTY,QTY_SCM,DISC_SCM,MRP,RATE,PR_PRATE,T_RATE,DISCOUNT,DISC_AMT,EXPIRY,SGST,CGST,IGST,CESS,SGSTAMT,CGSTAMT,IGSTAMT,CESSAMT,N_MRP,N_RATE,N_EXP,N_BATCHNO,SLMN_NO,FRE_REPL,IF_DISC,PR_PTR,PRFT_AMT,DOC_NO,SR_NO,RATE_2,RATE_3,STKKEY,EXTRASCM,SCM_GIVEN,SPLKEY,MAXCDPER,CDGIVEN,CDAMT,DPCO_DISC,SCHDRUG,VERSION,ORDER_NO,CR_DD,BILL_TYPE,PROCESSED,CNGORDEL,DELE,CNG_NO,CNG_DATE
2025-05-17,90,CCB,2025-05-17 15:08:23.000,,1093,   6457,,DJ40479,30,0,0.0,448.8,38.39,28.0,28.0,0.0,0.0,08/26,6.0,6.0,0.0,0.0,69.102,69.102,0.0,0.0,448.8,38.39,08/26,DJ40479,  2,0,True,38.39,311.7,,76,,,1212,False,,,0.0,0.0,0.0,False,False,0,,,,,C,,  1,2025-06-02 00:00:00.000
2025-05-17,90,CCB,2025-05-17 15:08:23.000,,1093,   3933,,1255163,20,0,0.0,30.6,14.7,12.0,12.0,0.0,0.0,12/25,6.0,6.0,0.0,0.0,17.64,17.64,0.0,0.0,30.6,14.7,12/25,1255163,  2,0,False,14.7,54.0,,77,,,1308,False,,,0.0,0.0,0.0,False,False,0,,,,,C,D,  1,2025-06-02 16:37:23.000
2025-06-04,113,CCB,2025-06-04 17:52:54.000,,1051,    561,,DCA250040,50,0,0.0,69.87,49.9,24.95,49.9,0.0,0.0,06/27,6.0,6.0,0.0,0.0,149.7,149.7,0.0,0.0,69.87,49.9,06/27,DCA250040,  2,0,False,49.9,1247.5,,14,,,1345,False,,,0.0,0.0,0.0,False,False,0,,,,,C,,  1,2025-06-04 00:00:00.000
2025-06-04,113,CCB,2025-06-04 17:52:54.000,,1051,   6553,,25770016,75,0,0.0,56.5,25.56,15.56,15.56,0.0,0.0,01/27,6.0,6.0,0.0,0.0,115.02,115.02,0.0,0.0,56.5,25.56,01/27,25770016,  2,0,True,25.56,750.0,,15,,,1346,False,,,0.0,0.0,0.0,False,False,0,,,,,C,,  1,2025-06-04 00:00:00.000
2025-06-04,113,CCB,2025-06-04 17:52:54.000,,1051,   6675,,0324033,20,0,0.0,12.59,9.64,9.44,9.44,0.0,0.0,11/27,6.0,6.0,0.0,0.0,11.568,11.568,0.0,0.0,12.59,9.64,11/27,0324033,  2,0,True,9.64,4.0,,16,,,1347,False,,,0.0,0.0,0.0,False,False,0,,,,,C,,  1,2025-06-04 00:00:00.000
2025-06-04,113,CCB,2025-06-04 17:52:54.000,,1051,   1571,,4A00393,40,0,0.0,13.35,7.8,5.8,5.8,0.0,0.0,06/27,6.0,6.0,0.0,0.0,18.72,18.72,0.0,0.0,13.35,7.8,06/27,4A00393,  2,0,False,7.8,80.0,,17,,,1103,False,,,0.0,0.0,0.0,False,False,0,,,,,C,,  1,2025-06-04 00:00:00.000
2025-06-04,113,CCB,2025-06-04 17:52:54.000,,1051,   1571,,4S60237,10,0,0.0,13.35,7.8,5.8,5.8,0.0,0.0,09/27,6.0,6.0,0.0,0.0,4.68,4.68,0.0,0.0,13.35,7.8,09/27,4S60237,  2,0,False,7.8,20.0,,18,,,1253,False,,,0.0,0.0,0.0,False,False,0,,,,,C,,  1,2025-06-04 00:00:00.000
2025-06-04,113,CCB,2025-06-04 17:52:54.000,,1051,   6660,,MON014013,20,0,0.0,12.14,9.0,7.881,8.67,0.0,0.0,08/28,6.0,6.0,0.0,0.0,10.8,10.8,0.0,0.0,12.14,9.0,08/28,MON014013,  2,0,True,9.0,22.38,,19,,,1254,False,,,0.0,0.0,0.0,False,False,0,,,,,C,,  1,2025-06-04 00:00:00.000
2025-06-04,113,CCB,2025-06-04 17:52:54.000,,1051,   6466,,MED20724,3,0,0.0,65.7,32.0,24.8,24.8,0.0,0.0,12/25,6.0,6.0,0.0,0.0,5.76,5.76,0.0,0.0,65.7,32.0,12/25,MED20724,  2,0,True,32.0,21.6,,20,,,433,False,,,0.0,0.0,0.0,False,False,0,,,,,C,,  1,2025-06-04 00:00:00.000
2025-06-04,113,CCB,2025-06-04 17:52:54.000,,1051,   6631,,512025,200,0,0.0,5.4,2.0,1.85,1.85,0.0,0.0,02/30,6.0,6.0,0.0,0.0,24.0,24.0,0.0,0.0,5.4,2.0,02/30,512025,  2,0,True,2.0,30.0,,21,,,1348,False,,,0.0,0.0,0.0,False,False,0,,,,,C,,  1,2025-06-04 00:00:00.000
2025-06-04,113,CCB,2025-06-04 17:52:54.000,,1051,   6507,,515055SR1,100,0,0.0,10.0,3.45,2.7,2.7,0.0,0.0,03/30,6.0,6.0,0.0,0.0,20.7,20.7,0.0,0.0,10.0,3.45,03/30,515055SR1,  2,0,True,3.45,75.0,,22,,,1349,False,,,0.0,0.0,0.0,False,False,0,,,,,C,,  1,2025-06-04 00:00:00.000
2025-06-04,113,CCB,2025-06-04 17:52:54.000,,1051,   6630,,519105JE1,50,0,0.0,13.0,5.0,3.8,3.8,0.0,0.0,04/30,6.0,6.0,0.0,0.0,15.0,15.0,0.0,0.0,13.0,5.0,04/30,519105JE1,  2,0,True,5.0,60.0,,23,,,1350,False,,,0.0,0.0,0.0,False,False,0,,,,,C,,  1,2025-06-04 00:00:00.000
2025-06-04,113,CCB,2025-06-04 17:52:54.000,,1051,   6676,,ROUND,1,0,0.0,399.0,100.0,65.0,65.0,0.0,0.0,10/28,6.0,6.0,0.0,0.0,6.0,6.0,0.0,0.0,399.0,100.0,10/28,ROUND,  2,0,True,100.0,35.0,,24,,,1351,False,,,0.0,0.0,0.0,False,False,0,,,,,C,,  1,2025-06-04 00:00:00.000
2025-06-04,113,CCB,2025-06-04 17:52:54.000,,1051,   6300,,517433,50,0,0.0,21.5,5.58,4.8,4.8,0.0,0.0,03/28,6.0,6.0,0.0,0.0,16.74,16.74,0.0,0.0,21.5,5.58,03/28,517433,  2,0,True,5.58,39.0,,25,,,1352,False,,,0.0,0.0,0.0,False,False,0,,,,,C,,  1,2025-06-04 17:59:35.000
2025-06-05,114,CCB,2025-06-05 10:31:02.999,,1061,   2655,,OI25018,6,0,0.0,275.0,55.0,42.0,42.0,0.0,0.0,12/26,2.5,2.5,0.0,0.0,8.25,8.25,0.0,0.0,275.0,55.0,12/26,OI25018,  2,0,True,55.0,78.0,,41,,,1338,False,,,0.0,0.0,0.0,False,False,0,,,,,C,,  1,2025-06-05 00:00:00.000
2025-06-05,114,CCB,2025-06-05 10:31:02.999,,1061,   2430,,BK50250094,10,0,0.0,27.0,21.6,21.6,21.6,0.0,0.0,02/27,2.5,2.5,0.0,0.0,5.4,5.4,0.0,0.0,27.0,21.6,02/27,BK50250094,  2,0,False,21.6,0.0,,42,,,1355,False,,,0.0,0.0,0.0,False,False,0,,,,,C,,  1,2025-06-05 00:00:00.000
2025-06-05,114,CCB,2025-06-05 10:31:02.999,,1061,   2071,,87240388AA,2,0,0.0,1168.36,714.28,600.0,600.0,0.0,0.0,09/26,6.0,6.0,0.0,0.0,85.714,85.714,0.0,0.0,1168.36,714.28,09/26,87240388AA,  2,0,True,714.28,228.56,,43,,,1313,False,,,0.0,0.0,0.0,False,False,0,,,,,C,,  1,2025-06-05 00:00:00.000
2025-06-05,114,CCB,2025-06-05 10:31:02.999,,1061,   6650,,ELD7AM4010,1,0,0.0,2345.64,490.25,390.0,390.0,0.0,0.0,09/26,2.5,2.5,0.0,0.0,12.256,12.256,0.0,0.0,2345.64,490.25,09/26,ELD7AM4010,  2,0,True,490.25,100.25,,44,,,1305,False,,,0.0,0.0,0.0,False,False,0,,,,,C,D,  1,2025-06-05 00:00:00.000
2025-06-05,114,CCB,2025-06-05 10:31:02.999,,1061,   6650,,ELD7AM4010,2,0,0.0,2345.64,490.25,390.0,390.0,0.0,0.0,09/26,2.5,2.5,0.0,0.0,24.513,24.513,0.0,0.0,2345.64,490.25,09/26,ELD7AM4010,  2,0,True,490.25,200.5,,45,,,1356,False,,,0.0,0.0,0.0,False,False,0,,,,,C,,  1,2025-06-05 10:37:25.000
2025-06-07,122,CCB,2025-06-07 14:40:44.999,,1061,   2430,,BK50250094,5,0,0.0,27.0,21.6,21.6,21.6,0.0,0.0,02/27,2.5,2.5,0.0,0.0,2.7,2.7,0.0,0.0,27.0,21.6,02/27,BK50250094,  2,0,False,21.6,0.0,,47,,,1355,False,,,0.0,0.0,0.0,False,False,0,,,,,C,,  1,2025-06-07 00:00:00.000
2025-06-07,122,CCB,2025-06-07 14:40:44.999,,1061,   3932,,172517,1,0,0.0,1773.0,517.86,494.96,494.96,0.0,0.0,10/25,6.0,6.0,0.0,0.0,31.072,31.072,0.0,0.0,1773.0,517.86,10/25,172517,  2,0,False,517.86,22.9,,48,,,1367,False,,,0.0,0.0,0.0,False,False,0,,,,,C,,  1,2025-06-07 00:00:00.000
2025-06-07,122,CCB,2025-06-07 14:40:44.999,,1061,   2082,,87240093AB,1,0,0.0,992.0,620.0,600.0,600.0,0.0,0.0,01/26,6.0,6.0,0.0,0.0,37.2,37.2,0.0,0.0,992.0,620.0,01/26,87240093AB,  2,0,False,620.0,20.0,,49,,,1296,False,,,0.0,0.0,0.0,False,False,0,,,,,C,,  1,2025-06-07 00:00:00.000
2025-06-07,122,CCB,2025-06-07 14:40:44.999,,1061,   2082,,87240093AB,1,0,0.0,992.0,630.0,625.0,625.0,0.0,0.0,01/26,6.0,6.0,0.0,0.0,37.8,37.8,0.0,0.0,992.0,630.0,01/26,87240093AB,  2,0,False,630.0,5.0,,50,,,1368,False,,,0.0,0.0,0.0,False,False,0,,,,,C,,  1,2025-06-07 00:00:00.000
2025-06-07,122,CCB,2025-06-07 14:40:44.999,,1061,   6597,,410,20,0,0.0,11.4,5.1,4.9,4.9,0.0,0.0,03/27,6.0,6.0,0.0,0.0,6.12,6.12,0.0,0.0,11.4,5.1,03/27,410,  2,0,True,5.1,4.0,,51,,,1372,False,,,0.0,0.0,0.0,False,False,0,,,,,C,,  1,2025-06-07 14:53:57.999
2025-06-07,123,CCB,2025-06-07 14:45:46.000,,1061,   6684,,BPAL2502ZI,1,0,0.0,9000.0,2110.58,1450.0,1450.0,0.0,0.0,12/26,6.0,6.0,0.0,0.0,126.635,126.635,0.0,0.0,9000.0,2110.58,12/26,BPAL2502ZI,  2,0,True,1750.0,660.58,,52,,,1370,False,,,0.0,0.0,0.0,False,False,0,,,,,C,,  1,2025-06-07 14:56:46.000
2025-06-02,21,CSB,2025-06-02 16:09:41.000,,5,    631,,BXK4GT1,1,0,0.0,2192.0,1585.0,1534.396,1565.71,0.0,0.0,11/26,6.0,6.0,0.0,0.0,95.1,95.1,0.0,0.0,2192.0,1585.0,11/26,BXK4GT1,,0,False,1585.0,50.6,,3,,,1340,False,,,0.0,0.0,0.0,False,False,0,,,,,C,,  1,2025-06-10 12:50:04.999
2025-06-11,131,CCB,2025-06-11 11:11:18.999,,1061,   3930,,394069,1,0,0.0,2452.0,780.0,720.0,720.0,0.0,0.0,05/26,6.0,6.0,0.0,0.0,46.8,46.8,0.0,0.0,2452.0,780.0,05/26,394069,,0,False,780.0,60.0,,75,,,1157,False,,,0.0,0.0,0.0,False,False,0,,,,,C,,  1,2025-06-11 00:00:00.000
2025-06-11,131,CCB,2025-06-11 11:11:18.999,,1061,   3931,,392042,1,0,0.0,581.5,214.28,140.0,140.0,0.0,0.0,10/26,6.0,6.0,0.0,0.0,12.857,12.857,0.0,0.0,581.5,214.28,10/26,392042,,0,True,214.28,74.28,,76,,,1160,False,,,0.0,0.0,0.0,False,False,0,,,,,C,,  1,2025-06-11 15:22:24.999
2025-06-13,25,CSB,2025-06-13 21:54:50.000,,5,     32,,ZEK0008,1,0,0.0,1067.0,476.339,180.0,180.0,0.0,0.0,12/25,6.0,6.0,0.0,0.0,28.58,28.58,0.0,0.0,1067.0,476.339,12/25,ZEK0008,,0,False,223.21,296.34,,83,,,34,False,,,0.0,0.0,0.0,False,False,0,,,,,C,,  1,2025-06-13 00:00:00.000
2025-06-13,25,CSB,2025-06-13 21:54:50.000,,5,   6607,,D0022501L,2,0,0.0,809.78,325.0,75.0,75.0,0.0,0.0,12/26,6.0,6.0,0.0,0.0,39.0,39.0,0.0,0.0,809.78,325.0,12/26,D0022501L,,0,True,220.0,500.0,,84,,,1012,False,,,0.0,0.0,0.0,False,False,0,,,,,C,,  1,2025-06-13 00:00:00.000
2025-06-13,25,CSB,2025-06-13 21:54:50.000,,5,   6612,,24GK04R,1,0,0.0,349.0,140.22,18.99,18.99,0.0,0.0,10/26,6.0,6.0,0.0,0.0,8.413,8.413,0.0,0.0,349.0,140.22,10/26,24GK04R,,0,True,32.14,121.23,,85,,,1020,False,,,0.0,0.0,0.0,False,False,0,,,,,C,,  1,2025-06-13 00:00:00.000
2025-06-13,25,CSB,2025-06-13 21:54:50.000,,5,   6614,,KAW2402,1,0,0.0,299.0,120.0,26.0,26.0,0.0,0.0,00/00,9.0,9.0,0.0,0.0,10.8,10.8,0.0,0.0,299.0,120.0,00/00,KAW2402,,0,True,35.0,94.0,,86,,,1084,False,,,0.0,0.0,0.0,False,False,0,,,,,C,,  1,2025-06-13 00:00:00.000
2025-06-13,25,CSB,2025-06-13 21:54:50.000,,5,   6586,,ITHF407,2,0,0.0,26.38,11.0,4.49,4.49,0.0,0.0,05/26,6.0,6.0,0.0,0.0,1.32,1.32,0.0,0.0,26.38,11.0,05/26,ITHF407,,0,True,11.0,13.02,,87,,,904,False,,,0.0,0.0,0.0,False,False,0,,,,,C,,  1,2025-06-13 00:00:00.000
2025-06-13,25,CSB,2025-06-13 21:54:50.000,,5,   6347,,24334,3,0,0.0,28.25,18.0,17.0,17.0,0.0,0.0,09/27,6.0,6.0,0.0,0.0,3.24,3.24,0.0,0.0,28.25,18.0,09/27,24334,,0,True,18.0,3.0,,88,,,1112,False,,,0.0,0.0,0.0,False,False,0,,,,,C,,  1,2025-06-13 00:00:00.000
2025-06-13,25,CSB,2025-06-13 21:54:50.000,,5,   6550,,MA24A64,1,0,0.0,22.5,12.0,5.17,5.17,0.0,0.0,06/25,6.0,6.0,0.0,0.0,0.72,0.72,0.0,0.0,22.5,12.0,06/25,MA24A64,,0,True,12.0,6.83,,89,,,1167,False,,,0.0,0.0,0.0,False,False,0,,,,,C,,  1,2025-06-13 00:00:00.000
2025-06-13,25,CSB,2025-06-13 21:54:50.000,,5,   6261,,PT23RL0139C,3,0,0.0,63.26,19.5,18.5,18.5,0.0,0.0,10/25,6.0,6.0,0.0,0.0,3.51,3.51,0.0,0.0,63.26,19.5,10/25,PT23RL0139C,,0,True,19.5,3.0,,90,,,54,False,,,0.0,0.0,0.0,False,False,0,,,,,C,,  1,2025-06-13 00:00:00.000
2025-06-13,25,CSB,2025-06-13 21:54:50.000,,5,   6630,,505105NG1,2,0,0.0,23.0,15.0,3.95,3.95,0.0,0.0,12/29,6.0,6.0,0.0,0.0,1.8,1.8,0.0,0.0,23.0,15.0,12/29,505105NG1,,0,True,5.0,22.1,,91,,,1089,False,,,0.0,0.0,0.0,False,False,0,,,,,C,,  1,2025-06-13 00:00:00.000
2025-06-13,25,CSB,2025-06-13 21:54:50.000,,5,   6507,,429104JG2,2,0,0.0,7.5,5.0,2.45,2.45,0.0,0.0,06/29,6.0,6.0,0.0,0.0,0.6,0.6,0.0,0.0,7.5,5.0,06/29,429104JG2,,0,True,3.45,5.1,,92,,,536,False,,,0.0,0.0,0.0,False,False,0,,,,,C,,  1,2025-06-13 00:00:00.000
2025-06-13,25,CSB,2025-06-13 21:54:50.000,,5,   6686,,112029,30,0,0.0,10.8,4.8,4.0,4.0,0.0,0.0,03/28,6.0,6.0,0.0,0.0,8.64,8.64,0.0,0.0,10.8,4.8,03/28,112029,,0,True,6.5,24.0,,93,,,1385,False,,,0.0,0.0,0.0,False,False,0,,,,,C,,  1,2025-06-13 21:55:57.000
2025-06-13,25,CSB,2025-06-13 21:55:57.000,,5,     32,,ZEK0008,1,0,0.0,1067.0,476.339,180.0,180.0,0.0,0.0,12/25,6.0,6.0,0.0,0.0,28.58,28.58,0.0,0.0,1067.0,476.339,12/25,ZEK0008,,0,False,223.21,296.34,,94,,,34,False,,,0.0,0.0,0.0,False,False,1,,,,,C,,  1,2025-06-13 00:00:00.000
2025-06-13,25,CSB,2025-06-13 21:55:57.000,,5,   6607,,D0022501L,2,0,0.0,809.78,325.0,75.0,75.0,0.0,0.0,12/26,6.0,6.0,0.0,0.0,39.0,39.0,0.0,0.0,809.78,325.0,12/26,D0022501L,,0,True,220.0,500.0,,95,,,1012,False,,,0.0,0.0,0.0,False,False,1,,,,,C,,  1,2025-06-13 00:00:00.000
2025-06-13,25,CSB,2025-06-13 21:55:57.000,,5,   6612,,24GK04R,1,0,0.0,349.0,140.22,18.99,18.99,0.0,0.0,10/26,6.0,6.0,0.0,0.0,8.413,8.413,0.0,0.0,349.0,140.22,10/26,24GK04R,,0,True,32.14,121.23,,96,,,1020,False,,,0.0,0.0,0.0,False,False,1,,,,,C,,  1,2025-06-13 00:00:00.000
2025-06-13,25,CSB,2025-06-13 21:55:57.000,,5,   6614,,KAW2402,1,0,0.0,299.0,120.0,26.0,26.0,0.0,0.0,00/00,9.0,9.0,0.0,0.0,10.8,10.8,0.0,0.0,299.0,120.0,00/00,KAW2402,,0,True,35.0,94.0,,97,,,1084,False,,,0.0,0.0,0.0,False,False,1,,,,,C,,  1,2025-06-13 00:00:00.000
2025-06-13,25,CSB,2025-06-13 21:55:57.000,,5,   6586,,ITHF407,2,0,0.0,26.38,11.0,4.49,4.49,0.0,0.0,05/26,6.0,6.0,0.0,0.0,1.32,1.32,0.0,0.0,26.38,11.0,05/26,ITHF407,,0,True,11.0,13.02,,98,,,904,False,,,0.0,0.0,0.0,False,False,1,,,,,C,,  1,2025-06-13 00:00:00.000
2025-06-13,25,CSB,2025-06-13 21:55:57.000,,5,   6347,,24334,3,0,0.0,28.25,18.0,17.0,17.0,0.0,0.0,09/27,6.0,6.0,0.0,0.0,3.24,3.24,0.0,0.0,28.25,18.0,09/27,24334,,0,True,18.0,3.0,,99,,,1112,False,,,0.0,0.0,0.0,False,False,1,,,,,C,,  1,2025-06-13 00:00:00.000
2025-06-13,25,CSB,2025-06-13 21:55:57.000,,5,   6550,,MA24A64,1,0,0.0,22.5,12.0,5.17,5.17,0.0,0.0,06/25,6.0,6.0,0.0,0.0,0.72,0.72,0.0,0.0,22.5,12.0,06/25,MA24A64,,0,True,12.0,6.83,,100,,,1167,False,,,0.0,0.0,0.0,False,False,1,,,,,C,,  1,2025-06-13 00:00:00.000
2025-06-13,25,CSB,2025-06-13 21:55:57.000,,5,   6261,,PT23RL0139C,3,0,0.0,63.26,19.5,18.5,18.5,0.0,0.0,10/25,6.0,6.0,0.0,0.0,3.51,3.51,0.0,0.0,63.26,19.5,10/25,PT23RL0139C,,0,True,19.5,3.0,,101,,,54,False,,,0.0,0.0,0.0,False,False,1,,,,,C,,  1,2025-06-13 00:00:00.000
2025-06-13,25,CSB,2025-06-13 21:55:57.000,,5,   6630,,505105NG1,2,0,0.0,23.0,15.0,3.95,3.95,0.0,0.0,12/29,6.0,6.0,0.0,0.0,1.8,1.8,0.0,0.0,23.0,15.0,12/29,505105NG1,,0,True,5.0,22.1,,102,,,1089,False,,,0.0,0.0,0.0,False,False,1,,,,,C,,  1,2025-06-13 00:00:00.000
2025-06-13,25,CSB,2025-06-13 21:55:57.000,,5,   6507,,429104JG2,2,0,0.0,7.5,5.0,2.45,2.45,0.0,0.0,06/29,6.0,6.0,0.0,0.0,0.6,0.6,0.0,0.0,7.5,5.0,06/29,429104JG2,,0,True,3.45,5.1,,103,,,536,False,,,0.0,0.0,0.0,False,False,1,,,,,C,,  1,2025-06-13 00:00:00.000
2025-06-13,25,CSB,2025-06-13 21:55:57.000,,5,   6686,,112029,30,0,0.0,10.8,4.8,4.0,4.0,0.0,0.0,03/28,6.0,6.0,0.0,0.0,8.64,8.64,0.0,0.0,10.8,4.8,03/28,112029,,0,True,6.5,24.0,,104,,,1385,False,,,0.0,0.0,0.0,False,False,1,,,,,C,,  1,2025-06-13 00:00:00.000
2025-06-13,25,CSB,2025-06-13 21:55:57.000,,5,   6624,,2403042024,1,0,0.0,173.0,50.0,48.5,48.5,0.0,0.0,05/27,6.0,6.0,0.0,0.0,3.0,3.0,0.0,0.0,173.0,50.0,05/27,2403042024,,0,True,50.0,1.5,,105,,,1061,False,,,0.0,0.0,0.0,False,False,1,,,,,C,,  1,2025-06-13 00:00:00.000
2025-06-13,25,CSB,2025-06-13 21:55:57.000,,5,   6464,,4C40255,3,0,0.0,22.0,9.8,9.5,9.5,0.0,0.0,03/27,6.0,6.0,0.0,0.0,1.764,1.764,0.0,0.0,22.0,9.8,03/27,4C40255,,0,True,11.0,0.9,,106,,,431,False,,,0.0,0.0,0.0,False,False,1,,,,,C,C,  1,2025-06-13 21:56:47.999
2025-06-13,25,CSB,2025-06-13 21:56:47.999,,5,     32,,ZEK0008,1,0,0.0,1067.0,476.339,180.0,180.0,0.0,0.0,12/25,6.0,6.0,0.0,0.0,28.58,28.58,0.0,0.0,1067.0,476.339,12/25,ZEK0008,,0,False,223.21,296.34,,107,,,34,False,,,0.0,0.0,0.0,False,False,2,,,,,C,,  1,2025-06-13 00:00:00.000
2025-06-13,25,CSB,2025-06-13 21:56:47.999,,5,   6607,,D0022501L,2,0,0.0,809.78,325.0,75.0,75.0,0.0,0.0,12/26,6.0,6.0,0.0,0.0,39.0,39.0,0.0,0.0,809.78,325.0,12/26,D0022501L,,0,True,220.0,500.0,,108,,,1012,False,,,0.0,0.0,0.0,False,False,2,,,,,C,,  1,2025-06-13 00:00:00.000
2025-06-13,25,CSB,2025-06-13 21:56:47.999,,5,   6612,,24GK04R,1,0,0.0,349.0,140.22,18.99,18.99,0.0,0.0,10/26,6.0,6.0,0.0,0.0,8.413,8.413,0.0,0.0,349.0,140.22,10/26,24GK04R,,0,True,32.14,121.23,,109,,,1020,False,,,0.0,0.0,0.0,False,False,2,,,,,C,,  1,2025-06-13 00:00:00.000
2025-06-13,25,CSB,2025-06-13 21:56:47.999,,5,   6614,,KAW2402,1,0,0.0,299.0,120.0,26.0,26.0,0.0,0.0,00/00,9.0,9.0,0.0,0.0,10.8,10.8,0.0,0.0,299.0,120.0,00/00,KAW2402,,0,True,35.0,94.0,,110,,,1084,False,,,0.0,0.0,0.0,False,False,2,,,,,C,,  1,2025-06-13 00:00:00.000
2025-06-13,25,CSB,2025-06-13 21:56:47.999,,5,   6586,,ITHF407,2,0,0.0,26.38,11.0,4.49,4.49,0.0,0.0,05/26,6.0,6.0,0.0,0.0,1.32,1.32,0.0,0.0,26.38,11.0,05/26,ITHF407,,0,True,11.0,13.02,,111,,,904,False,,,0.0,0.0,0.0,False,False,2,,,,,C,,  1,2025-06-13 00:00:00.000
2025-06-13,25,CSB,2025-06-13 21:56:47.999,,5,   6347,,24334,3,0,0.0,28.25,18.0,17.0,17.0,0.0,0.0,09/27,6.0,6.0,0.0,0.0,3.24,3.24,0.0,0.0,28.25,18.0,09/27,24334,,0,True,18.0,3.0,,112,,,1112,False,,,0.0,0.0,0.0,False,False,2,,,,,C,,  1,2025-06-13 00:00:00.000
2025-06-13,25,CSB,2025-06-13 21:56:47.999,,5,   6550,,MA24A64,1,0,0.0,22.5,12.0,5.17,5.17,0.0,0.0,06/25,6.0,6.0,0.0,0.0,0.72,0.72,0.0,0.0,22.5,12.0,06/25,MA24A64,,0,True,12.0,6.83,,113,,,1167,False,,,0.0,0.0,0.0,False,False,2,,,,,C,,  1,2025-06-13 00:00:00.000
2025-06-13,25,CSB,2025-06-13 21:56:47.999,,5,   6261,,PT23RL0139C,3,0,0.0,63.26,19.5,18.5,18.5,0.0,0.0,10/25,6.0,6.0,0.0,0.0,3.51,3.51,0.0,0.0,63.26,19.5,10/25,PT23RL0139C,,0,True,19.5,3.0,,114,,,54,False,,,0.0,0.0,0.0,False,False,2,,,,,C,,  1,2025-06-13 00:00:00.000
2025-06-13,25,CSB,2025-06-13 21:56:47.999,,5,   6630,,505105NG1,2,0,0.0,23.0,15.0,3.95,3.95,0.0,0.0,12/29,6.0,6.0,0.0,0.0,1.8,1.8,0.0,0.0,23.0,15.0,12/29,505105NG1,,0,True,5.0,22.1,,115,,,1089,False,,,0.0,0.0,0.0,False,False,2,,,,,C,,  1,2025-06-13 00:00:00.000
2025-06-13,25,CSB,2025-06-13 21:56:47.999,,5,   6507,,429104JG2,2,0,0.0,7.5,5.0,2.45,2.45,0.0,0.0,06/29,6.0,6.0,0.0,0.0,0.6,0.6,0.0,0.0,7.5,5.0,06/29,429104JG2,,0,True,3.45,5.1,,116,,,536,False,,,0.0,0.0,0.0,False,False,2,,,,,C,,  1,2025-06-13 00:00:00.000
2025-06-13,25,CSB,2025-06-13 21:56:47.999,,5,   6686,,112029,30,0,0.0,10.8,4.8,4.0,4.0,0.0,0.0,03/28,6.0,6.0,0.0,0.0,8.64,8.64,0.0,0.0,10.8,4.8,03/28,112029,,0,True,6.5,24.0,,117,,,1385,False,,,0.0,0.0,0.0,False,False,2,,,,,C,,  1,2025-06-13 00:00:00.000
2025-06-13,25,CSB,2025-06-13 21:56:47.999,,5,   6624,,2403042024,1,0,0.0,173.0,50.0,48.5,48.5,0.0,0.0,05/27,6.0,6.0,0.0,0.0,3.0,3.0,0.0,0.0,173.0,50.0,05/27,2403042024,,0,True,50.0,1.5,,118,,,1061,False,,,0.0,0.0,0.0,False,False,2,,,,,C,,  1,2025-06-13 00:00:00.000
2025-06-13,25,CSB,2025-06-13 21:56:47.999,,5,   6464,,4C40255,6,0,0.0,22.0,9.8,9.5,9.5,0.0,0.0,03/27,6.0,6.0,0.0,0.0,3.528,3.528,0.0,0.0,22.0,9.8,03/27,4C40255,,0,True,11.0,1.8,,119,,,431,False,,,0.0,0.0,0.0,False,False,2,,,,,C,,  1,2025-06-13 21:59:48.000
2025-06-14,26,CSB,2025-06-14 13:42:17.999,,5,   6604,,25DB23D,6,0,0.0,214.0,85.98,45.0,45.0,0.0,0.0,01/27,6.0,6.0,0.0,0.0,30.953,30.953,0.0,0.0,214.0,85.98,01/27,25DB23D,  3,0,True,65.0,245.88,,135,,,1055,False,,,0.0,0.0,0.0,False,False,0,,,,,C,,  1,2025-06-14 00:00:00.000
2025-06-14,26,CSB,2025-06-14 13:42:17.999,,5,   6688,,C35002,6,0,0.0,23.52,12.59,8.501,8.501,0.0,0.0,12/26,6.0,6.0,0.0,0.0,4.532,4.532,0.0,0.0,23.52,12.59,12/26,C35002,  3,0,True,12.59,24.53,,136,,,1388,False,,,0.0,0.0,0.0,False,False,0,,,,,C,,  1,2025-06-14 00:00:00.000
2025-06-14,26,CSB,2025-06-14 13:42:17.999,,5,   6607,,D0022501L,2,0,0.0,809.78,325.0,75.0,75.0,0.0,0.0,12/26,6.0,6.0,0.0,0.0,39.0,39.0,0.0,0.0,809.78,325.0,12/26,D0022501L,  3,0,True,220.0,500.0,,137,,,1012,False,,,0.0,0.0,0.0,False,False,0,,,,,C,,  1,2025-06-14 00:00:00.000
2025-06-14,26,CSB,2025-06-14 13:42:17.999,,5,   6585,,24GK07G,4,0,0.0,56.5,11.5,8.25,8.25,0.0,0.0,10/26,6.0,6.0,0.0,0.0,2.76,2.76,0.0,0.0,56.5,11.5,10/26,24GK07G,  3,0,True,11.5,13.0,,138,,,903,False,,,0.0,0.0,0.0,False,False,0,,,,,C,,  1,2025-06-14 00:00:00.000
